State,Avg Daily Distance (km),Brand,Model,Price (INR),Year of Manufacture,Engine Capacity (cc),Fuel Type,Mileage (km/l),Owner Type,Registration Year,Insurance Status,Seller Type,Resale Price (INR),City Tier
Punjab,19.5,Tvs,Ronin,326439.0,2019,321.0,Hybrid,78.77,Third,2022.0,Expired,Individual,144439.99,Metro
Madhya Pradesh,59.41,Tvs,Apache Rtr 160,217978.0,2024,177.0,Electric,90.75,Third,2024.0,Expired,Dealer,116122.67,Metro
Tamil Nadu,75.66,Yamaha,Mt-15,113842.0,2022,743.0,Petrol,49.31,Second,2024.0,Not Available,Individual,74937.72,Tier 1
Rajasthan,19.3,Royal Enfield,Meteor 350,314741.0,2020,778.0,Hybrid,61.47,Second,2024.0,Active,Individual,237830.15,Tier 1
Punjab,51.5,Royal Enfield,Himalayan,299381.0,2023,410.0,Electric,78.64,First,2023.0,Active,Individual,217295.55,Tier 3
Maharashtra,62.07,Tvs,Sport,108253.0,2015,581.0,Petrol,45.01,Second,2022.0,Active,Individual,79762.42,Tier 2
Uttar Pradesh,57.13,Tvs,Sport,290735.0,2023,994.0,Hybrid,62.39,Second,2023.0,Not Available,Dealer,181971.77,Tier 3
Madhya Pradesh,10.24,Yamaha,Ray Zr,196290.0,2021,739.0,Hybrid,94.53,Second,2021.0,Expired,Individual,103602.95,Metro
Delhi,19.58,Ktm,Duke 200,131883.0,2018,703.0,Petrol,49.65,Third,2021.0,Expired,Individual,60444.84,Metro
Gujarat,8.16,Yamaha,Mt-15,356334.0,2021,337.0,Electric,70.2,First,2021.0,Expired,Dealer,155409.33,Metro
Madhya Pradesh,44.49,Royal Enfield,Interceptor 650,236291.0,2023,862.0,Petrol,35.57,First,2023.0,Expired,Individual,106704.21,Tier 2
Karnataka,59.39,Ktm,Duke 200,311646.0,2022,467.0,Electric,90.31,Second,2022.0,Expired,Dealer,158465.54,Tier 3
Gujarat,30.99,Tvs,Ronin,200339.0,2021,692.0,Hybrid,62.79,Second,2021.0,Active,Individual,143911.05,Metro
Gujarat,67.03,Tvs,Ronin,268297.0,2017,699.0,Electric,72.45,Second,2021.0,Active,Dealer,116579.86,Tier 1
Karnataka,29.15,Bajaj,Pulsar 150,370799.0,2022,759.0,Petrol,35.69,Second,2022.0,Expired,Dealer,294285.96,Metro
Karnataka,16.07,Kawasaki,Versys 650,72739.0,2017,316.0,Electric,90.17,Second,2021.0,Not Available,Dealer,58073.78,Tier 3
West Bengal,20.53,Ktm,250 Duke,299086.0,2024,442.0,Hybrid,71.88,Second,2024.0,Expired,Dealer,205313.99,Metro
Punjab,50.27,Tvs,Ntorq 125,334703.0,2024,863.0,Hybrid,89.66,Third,2024.0,Not Available,Individual,217461.32,Tier 1
Maharashtra,62.9,Bajaj,Dominar 400,302614.0,2022,690.0,Petrol,32.26,Third,2023.0,Expired,Individual,133472.89,Tier 3
Uttar Pradesh,16.13,Ktm,Rc 390,375137.0,2021,513.0,Petrol,37.0,Second,2021.0,Active,Dealer,235789.58,Metro
Karnataka,13.33,Royal Enfield,Himalayan,94785.0,2022,298.0,Electric,70.2,First,2022.0,Not Available,Individual,50763.91,Tier 2
Madhya Pradesh,71.88,Honda,Activa,346197.0,2022,312.0,Electric,95.41,Second,2022.0,Active,Dealer,227205.55,Metro
Tamil Nadu,16.56,Tvs,Ronin,128822.0,2018,970.0,Hybrid,74.85,Third,2023.0,Expired,Dealer,63493.15,Metro
Uttar Pradesh,79.4,Hero,Glamour,174807.0,2021,502.0,Petrol,53.48,First,2021.0,Not Available,Dealer,133429.95,Tier 3
Delhi,47.8,Honda,Unicorn,259385.0,2022,195.0,Electric,93.35,First,2022.0,Expired,Individual,197760.05,Tier 2
West Bengal,30.18,Bajaj,Dominar 400,143843.0,2022,332.0,Hybrid,65.55,Third,2022.0,Active,Dealer,86437.27,Tier 1
Maharashtra,32.05,Hero,Hf Deluxe,174191.0,2017,292.0,Hybrid,70.26,Third,2023.0,Expired,Dealer,111118.16,Tier 2
Punjab,79.79,Honda,Activa,333201.0,2021,475.0,Petrol,59.15,Second,2022.0,Active,Individual,194521.81,Tier 1
Rajasthan,41.73,Yamaha,Fascino 125,370269.0,2017,726.0,Petrol,39.25,Second,2022.0,Expired,Individual,206154.54,Tier 2
Uttar Pradesh,26.56,Ktm,Duke 200,138071.0,2018,627.0,Electric,73.47,Second,2022.0,Active,Individual,69045.04,Tier 1
Madhya Pradesh,19.99,Royal Enfield,Meteor 350,64802.0,2018,107.0,Electric,81.27,Second,2024.0,Not Available,Individual,28264.55,Tier 3
West Bengal,42.16,Yamaha,Fz V3,351353.0,2024,259.0,Hybrid,81.25,Second,2024.0,Not Available,Individual,133472.89,Tier 2
Punjab,43.16,Bajaj,Avenger 220,317109.0,2024,894.0,Hybrid,97.69,Second,2024.0,Not Available,Individual,235214.16,Tier 1
Delhi,46.25,Hero,Passion Pro,135690.0,2022,743.0,Hybrid,69.18,Second,2023.0,Not Available,Dealer,88580.31,Tier 1
Maharashtra,20.26,Honda,Unicorn,112425.0,2018,799.0,Hybrid,67.88,Second,2023.0,Expired,Individual,63699.41,Metro
Punjab,42.72,Royal Enfield,Hunter 350,86908.0,2015,869.0,Hybrid,81.3,Second,2024.0,Not Available,Individual,49830.27,Metro
Rajasthan,17.26,Tvs,Apache Rtr 160,386863.0,2024,141.0,Electric,86.95,Third,2024.0,Expired,Dealer,275299.5,Tier 3
Rajasthan,12.37,Ktm,Duke 200,278881.0,2023,298.0,Petrol,35.77,Second,2023.0,Not Available,Dealer,203228.28,Tier 2
Maharashtra,9.32,Kawasaki,Ninja 400,215843.0,2024,187.0,Petrol,33.49,Third,2024.0,Not Available,Dealer,150887.27,Metro
Delhi,10.51,Tvs,Ntorq 125,163565.0,2018,159.0,Electric,77.46,Second,2024.0,Expired,Individual,133472.89,Tier 2
West Bengal,69.48,Royal Enfield,Hunter 350,396841.0,2021,961.0,Petrol,32.91,Second,2022.0,Expired,Dealer,193748.57,Tier 3
Maharashtra,20.78,Royal Enfield,Himalayan,184389.0,2021,196.0,Hybrid,80.0,Third,2022.0,Not Available,Individual,77523.49,Tier 1
Punjab,52.67,Kawasaki,Vulcan S,213171.0,2023,281.0,Petrol,25.81,Second,2023.0,Not Available,Individual,110151.4,Tier 2
Punjab,15.85,Royal Enfield,Interceptor 650,321065.0,2024,726.0,Hybrid,93.66,Second,2024.0,Not Available,Individual,157619.8,Tier 1
Rajasthan,22.45,Honda,Shine,66553.0,2023,479.0,Hybrid,85.9,Second,2024.0,Not Available,Dealer,49108.97,Tier 2
Maharashtra,73.76,Hero,Hf Deluxe,355007.0,2021,440.0,Petrol,29.98,Third,2023.0,Not Available,Individual,159479.26,Metro
Rajasthan,16.83,Bajaj,Avenger 220,124862.0,2017,978.0,Electric,69.49,Second,2024.0,Active,Dealer,133472.89,Metro
Gujarat,27.16,Yamaha,R15 V4,178098.0,2018,663.0,Electric,74.26,Second,2022.0,Active,Individual,75685.39,Metro
West Bengal,20.96,Tvs,Jupiter,72626.0,2020,627.0,Petrol,31.9,Third,2023.0,Active,Dealer,133472.89,Tier 2
Punjab,54.26,Bajaj,Ct 100,312038.0,2022,469.0,Electric,72.53,Second,2023.0,Active,Dealer,175989.15,Tier 1
Tamil Nadu,28.74,Ktm,250 Duke,162793.0,2020,483.0,Petrol,70.2,Second,2023.0,Active,Dealer,129574.31,Tier 1
West Bengal,7.69,Kawasaki,Vulcan S,250026.0,2020,427.0,Electric,84.49,Third,2022.0,Expired,Dealer,164760.99,Tier 1
Madhya Pradesh,33.66,Hero,Hf Deluxe,240644.0,2017,662.0,Hybrid,99.46,Third,2023.0,Active,Individual,191258.26,Tier 2
Delhi,45.29,Yamaha,Mt-15,147700.0,2017,675.0,Petrol,38.21,Second,2023.0,Expired,Individual,71458.76,Tier 1
Uttar Pradesh,36.04,Yamaha,Fz V3,228789.0,2015,243.0,Electric,98.52,Third,2021.0,Expired,Dealer,135131.65,Tier 1
Madhya Pradesh,60.77,Royal Enfield,Interceptor 650,209077.0,2021,841.0,Hybrid,63.27,First,2021.0,Not Available,Dealer,85652.06,Tier 1
Rajasthan,40.63,Royal Enfield,Meteor 350,263511.0,2023,693.0,Petrol,31.4,First,2023.0,Not Available,Dealer,116877.28,Tier 1
Uttar Pradesh,27.77,Tvs,Sport,135077.0,2022,195.0,Petrol,53.72,Second,2022.0,Expired,Dealer,77300.14,Metro
Tamil Nadu,21.45,Tvs,Ronin,136076.0,2019,718.0,Hybrid,80.8,Second,2022.0,Not Available,Dealer,89558.89,Metro
Punjab,28.96,Royal Enfield,Hunter 350,104107.0,2024,991.0,Electric,70.23,Third,2024.0,Not Available,Dealer,66203.62,Metro
Rajasthan,43.5,Hero,Splendor Plus,91738.0,2019,915.0,Electric,72.24,Second,2023.0,Active,Dealer,66192.32,Tier 1
Uttar Pradesh,61.84,Honda,Unicorn,154017.0,2018,658.0,Electric,64.61,Second,2024.0,Expired,Individual,102667.97,Metro
Tamil Nadu,56.31,Tvs,Apache Rtr 160,83183.0,2021,562.0,Petrol,33.19,Second,2021.0,Expired,Dealer,50018.25,Tier 2
Rajasthan,53.74,Ktm,390 Adventure,358274.0,2024,285.0,Petrol,70.2,Third,2024.0,Not Available,Dealer,178812.37,Tier 2
Rajasthan,75.69,Kawasaki,Vulcan S,218265.0,2022,355.0,Electric,79.65,Second,2022.0,Not Available,Individual,126601.75,Metro
Uttar Pradesh,68.03,Ktm,Rc 390,366681.0,2024,820.0,Hybrid,60.35,Third,2024.0,Active,Individual,252959.21,Tier 1
Madhya Pradesh,29.63,Bajaj,Ct 100,358096.0,2022,904.0,Hybrid,65.39,Second,2024.0,Active,Individual,155809.04,Tier 2
Tamil Nadu,59.13,Hero,Passion Pro,199404.0,2023,621.0,Electric,83.74,First,2023.0,Active,Dealer,102133.48,Metro
Madhya Pradesh,60.85,Yamaha,R15 V4,231263.0,2020,278.0,Petrol,29.6,Second,2021.0,Not Available,Dealer,155235.86,Tier 2
Punjab,57.01,Royal Enfield,Classic 350,153018.0,2023,753.0,Petrol,70.2,Second,2023.0,Not Available,Dealer,77143.69,Tier 2
Gujarat,62.33,Tvs,Sport,124320.0,2022,197.0,Hybrid,62.53,First,2022.0,Expired,Individual,63755.73,Tier 2
Tamil Nadu,49.41,Ktm,Duke 200,247982.0,2024,558.0,Electric,72.01,Second,2024.0,Expired,Dealer,195543.29,Metro
Maharashtra,29.52,Hero,Glamour,57065.0,2023,603.0,Petrol,45.18,Third,2023.0,Active,Dealer,45480.08,Tier 3
Madhya Pradesh,11.34,Ktm,250 Duke,189471.0,2015,908.0,Electric,63.42,Third,2022.0,Expired,Dealer,91266.61,Metro
Punjab,17.11,Bajaj,Pulsar 150,118374.0,2018,306.0,Electric,96.93,Second,2023.0,Expired,Dealer,60418.6,Tier 1
Rajasthan,51.81,Kawasaki,Vulcan S,304953.0,2024,978.0,Electric,75.9,Second,2024.0,Expired,Dealer,230969.6,Tier 1
Uttar Pradesh,72.87,Kawasaki,Ninja 400,99920.0,2023,764.0,Petrol,48.93,Second,2023.0,Not Available,Dealer,72749.26,Tier 2
Gujarat,50.71,Tvs,Apache Rtr 160,252780.0,2022,332.0,Electric,89.59,First,2022.0,Expired,Individual,163795.19,Metro
Punjab,26.52,Hero,Passion Pro,212279.0,2020,285.0,Hybrid,95.34,Second,2021.0,Active,Individual,101188.95,Tier 3
Gujarat,25.74,Ktm,250 Duke,390523.0,2021,868.0,Petrol,42.62,First,2021.0,Not Available,Dealer,219217.96,Tier 1
Gujarat,70.29,Hero,Xtreme 160R,149990.0,2020,121.0,Electric,92.83,Second,2021.0,Expired,Individual,107244.6,Metro
Punjab,55.2,Hero,Glamour,65558.0,2024,619.0,Hybrid,80.95,Second,2024.0,Expired,Dealer,133472.89,Tier 1
Punjab,70.35,Kawasaki,Ninja 400,282418.0,2020,539.0,Hybrid,64.52,Second,2021.0,Not Available,Dealer,176851.86,Tier 1
Rajasthan,24.33,Ktm,125 Duke,52608.0,2024,393.0,Petrol,27.51,Second,2024.0,Active,Dealer,33121.79,Metro
Karnataka,13.56,Royal Enfield,Classic 350,397512.0,2023,504.0,Electric,76.51,First,2023.0,Not Available,Individual,196229.33,Tier 3
Uttar Pradesh,53.0,Hero,Splendor Plus,122572.0,2023,532.0,Hybrid,71.71,Second,2023.0,Active,Individual,65131.18,Tier 1
Karnataka,41.21,Royal Enfield,Interceptor 650,263601.0,2018,330.0,Hybrid,70.16,Third,2022.0,Expired,Individual,205115.11,Metro
Maharashtra,28.47,Tvs,Ronin,185271.0,2021,313.0,Hybrid,94.06,Second,2021.0,Active,Individual,125024.26,Metro
Tamil Nadu,28.6,Ktm,250 Duke,101456.0,2024,143.0,Hybrid,70.2,Second,2024.0,Not Available,Individual,49809.01,Tier 1
Rajasthan,41.73,Ktm,Duke 200,320038.0,2024,840.0,Petrol,58.57,Second,2024.0,Active,Individual,205650.98,Tier 3
Punjab,56.05,Ktm,250 Duke,153025.0,2017,494.0,Petrol,59.66,Second,2024.0,Active,Dealer,64655.82,Metro
Madhya Pradesh,49.7,Hero,Hf Deluxe,346104.0,2023,378.0,Electric,79.93,Second,2023.0,Active,Dealer,145699.80300121295,Tier 1
West Bengal,12.59,Kawasaki,Z650,62164.0,2022,329.0,Petrol,38.04,First,2022.0,Active,Dealer,32889.76,Tier 1
Gujarat,53.35,Royal Enfield,Classic 350,312290.0,2022,531.0,Hybrid,64.52,Second,2022.0,Not Available,Individual,210885.21,Metro
Maharashtra,42.54,Kawasaki,Ninja 300,335774.0,2020,145.0,Hybrid,96.38,Second,2022.0,Not Available,Individual,260284.53,Tier 2
Karnataka,33.14,Honda,Shine,327975.0,2024,764.0,Hybrid,72.79,Second,2024.0,Active,Individual,154697.8,Metro
Rajasthan,54.63,Hero,Xtreme 160R,342272.0,2022,871.0,Hybrid,76.33,First,2022.0,Active,Individual,237064.35,Metro
Rajasthan,55.68,Kawasaki,Versys 650,65800.0,2019,861.0,Hybrid,81.51,Second,2023.0,Expired,Dealer,43802.86,Tier 3
Karnataka,72.78,Royal Enfield,Hunter 350,54509.0,2024,342.0,Hybrid,86.17,Second,2024.0,Active,Individual,31758.96,Tier 3
Tamil Nadu,65.04,Ktm,250 Duke,238615.0,2022,635.0,Hybrid,84.09,Second,2024.0,Not Available,Dealer,125541.25,Metro
Delhi,47.75,Yamaha,R15 V4,211321.0,2019,291.0,Electric,71.35,Third,2022.0,Active,Dealer,106979.26,Tier 2
Delhi,72.6,Kawasaki,Ninja 300,310721.0,2018,634.0,Electric,95.97,Second,2021.0,Active,Individual,155068.13,Tier 2
Karnataka,35.43,Yamaha,R15 V4,233178.0,2022,227.0,Electric,94.07,Second,2022.0,Expired,Individual,137787.80896865562,Tier 1
Punjab,15.71,Hero,Splendor Plus,201335.0,2019,358.0,Hybrid,69.85,Second,2024.0,Active,Individual,114782.2,Tier 2
Gujarat,56.7,Royal Enfield,Classic 350,388057.0,2023,485.0,Electric,83.64,Third,2023.0,Not Available,Individual,156725.91,Tier 3
Rajasthan,79.5,Tvs,Ntorq 125,70841.0,2022,860.0,Petrol,28.26,Second,2022.0,Active,Dealer,39920.97,Tier 1
West Bengal,29.73,Royal Enfield,Meteor 350,327137.0,2015,663.0,Electric,60.82,Second,2022.0,Not Available,Dealer,234501.13,Tier 3
Tamil Nadu,52.07,Hero,Splendor Plus,331259.0,2020,774.0,Petrol,42.13,Second,2022.0,Expired,Dealer,133030.29,Metro
Rajasthan,18.18,Ktm,125 Duke,107346.0,2022,922.0,Hybrid,82.7,Second,2023.0,Active,Individual,83176.15,Metro
Rajasthan,43.18,Tvs,Ronin,391793.0,2023,205.0,Petrol,32.63,Second,2023.0,Active,Dealer,205730.98,Tier 1
West Bengal,42.6,Hero,Xtreme 160R,293634.0,2024,457.0,Petrol,29.33,First,2024.0,Expired,Dealer,137071.36,Tier 2
Tamil Nadu,19.04,Honda,Unicorn,264120.0,2022,501.0,Hybrid,70.2,First,2022.0,Expired,Dealer,112672.63,Tier 3
Punjab,61.3,Kawasaki,Z650,138772.0,2015,361.0,Petrol,49.29,Second,2021.0,Not Available,Dealer,91501.65,Metro
Madhya Pradesh,53.62,Ktm,125 Duke,290075.0,2018,712.0,Hybrid,95.36,Second,2024.0,Expired,Individual,165107.01,Tier 1
Tamil Nadu,57.99,Ktm,Duke 200,209268.0,2023,830.0,Hybrid,61.49,Second,2023.0,Not Available,Individual,90998.96,Metro
Delhi,61.55,Honda,Shine,375703.0,2024,607.0,Electric,81.25,Second,2024.0,Expired,Dealer,198704.47,Tier 1
West Bengal,76.3,Royal Enfield,Interceptor 650,54714.0,2024,335.0,Petrol,34.2,Second,2024.0,Expired,Dealer,25835.28,Tier 2
Punjab,63.7,Yamaha,R15 V4,288047.0,2024,368.0,Electric,70.2,First,2024.0,Expired,Individual,126748.18,Tier 2
Gujarat,28.65,Ktm,Rc 390,349453.0,2022,755.0,Electric,85.45,Second,2024.0,Active,Dealer,256457.96,Tier 1
Rajasthan,74.88,Tvs,Ronin,287680.0,2015,280.0,Hybrid,65.52,Second,2021.0,Expired,Individual,134027.85,Metro
West Bengal,73.55,Yamaha,R15 V4,303244.0,2020,703.0,Hybrid,80.26,Second,2022.0,Expired,Dealer,223178.62,Tier 3
Maharashtra,75.35,Yamaha,Fz V3,309828.0,2023,177.0,Hybrid,73.83,First,2023.0,Not Available,Individual,233509.21,Tier 3
West Bengal,27.84,Tvs,Ntorq 125,319665.0,2016,406.0,Electric,70.2,Second,2023.0,Expired,Dealer,212459.89,Tier 1
Gujarat,40.77,Royal Enfield,Hunter 350,261852.0,2023,927.0,Petrol,57.53,First,2023.0,Expired,Dealer,142501.64,Tier 3
Karnataka,58.91,Bajaj,Platina 110,92770.0,2016,164.0,Petrol,30.52,Second,2024.0,Expired,Individual,49632.3,Tier 1
Gujarat,30.8,Ktm,250 Duke,162928.0,2024,208.0,Electric,94.06,First,2024.0,Active,Individual,67710.19,Tier 3
Karnataka,76.88,Bajaj,Dominar 400,394588.0,2018,168.0,Petrol,47.77,Third,2022.0,Expired,Dealer,244142.16,Tier 2
Maharashtra,68.15,Honda,Unicorn,227573.0,2020,159.0,Petrol,40.44,Second,2022.0,Expired,Dealer,153237.75,Tier 1
Delhi,69.36,Tvs,Jupiter,84431.0,2023,436.0,Petrol,31.91,First,2023.0,Active,Dealer,61279.18,Tier 2
Madhya Pradesh,73.97,Yamaha,Fascino 125,209111.0,2024,520.0,Hybrid,99.54,Second,2024.0,Active,Dealer,89354.12,Metro
Punjab,38.45,Bajaj,Pulsar 150,195028.0,2023,270.0,Electric,67.59,Second,2023.0,Active,Individual,147655.92,Metro
Uttar Pradesh,27.72,Honda,Unicorn,191343.0,2023,350.0,Electric,88.44,First,2023.0,Active,Dealer,131732.64,Tier 1
Gujarat,9.0,Tvs,Ronin,83992.0,2018,780.0,Hybrid,75.55,Third,2022.0,Active,Individual,56666.45,Metro
Tamil Nadu,11.79,Kawasaki,Vulcan S,362683.0,2020,606.0,Hybrid,64.33,Second,2021.0,Not Available,Dealer,227928.6,Metro
Rajasthan,68.86,Ktm,390 Adventure,224387.0,2023,281.0,Electric,66.43,Third,2024.0,Active,Individual,133472.89,Tier 2
West Bengal,50.01,Honda,Shine,105641.0,2022,802.0,Electric,75.61,Second,2022.0,Expired,Individual,58243.86,Tier 3
Delhi,18.49,Hero,Xtreme 160R,163643.0,2024,562.0,Petrol,46.61,Second,2024.0,Active,Individual,95656.96,Tier 1
Gujarat,67.88,Kawasaki,Ninja 400,355313.0,2016,579.0,Hybrid,70.56,Third,2022.0,Active,Dealer,275305.59,Metro
Delhi,71.0,Tvs,Ntorq 125,178749.0,2022,178.0,Hybrid,87.92,Second,2024.0,Active,Dealer,127616.22,Tier 3
Madhya Pradesh,59.15,Yamaha,Fz V3,101558.0,2020,388.0,Electric,92.33,Second,2023.0,Active,Individual,63455.91,Tier 1
Punjab,68.48,Bajaj,Pulsar 150,80136.0,2015,281.0,Electric,64.78,Second,2023.0,Active,Individual,44420.7,Metro
Uttar Pradesh,52.72,Bajaj,Avenger 220,276653.0,2021,962.0,Petrol,39.15,Third,2023.0,Active,Individual,169717.77,Metro
Madhya Pradesh,73.46,Tvs,Ntorq 125,382858.0,2021,543.0,Electric,81.01,First,2021.0,Not Available,Dealer,236216.63,Tier 3
Uttar Pradesh,37.68,Ktm,Duke 200,241615.0,2017,166.0,Electric,64.07,Second,2024.0,Active,Dealer,182401.05,Tier 2
Maharashtra,9.99,Hero,Splendor Plus,145310.0,2022,453.0,Hybrid,70.2,First,2022.0,Active,Individual,76373.98,Tier 2
Uttar Pradesh,16.84,Kawasaki,Z650,316793.0,2024,852.0,Electric,98.03,Second,2024.0,Expired,Dealer,181480.11,Metro
Maharashtra,53.72,Yamaha,Fz V3,132018.0,2024,152.0,Hybrid,87.61,Second,2024.0,Expired,Individual,66057.63,Tier 3
West Bengal,60.69,Bajaj,Dominar 400,262524.0,2022,848.0,Hybrid,85.47,First,2022.0,Not Available,Individual,136938.55,Tier 3
Karnataka,68.01,Honda,Cbr 650R,264999.0,2021,663.0,Electric,77.01,Third,2023.0,Expired,Dealer,109885.29,Tier 2
Delhi,15.03,Ktm,Duke 200,274473.0,2021,572.0,Petrol,57.64,Second,2022.0,Not Available,Dealer,173135.53,Tier 1
Madhya Pradesh,23.86,Honda,Dio,241799.0,2021,764.0,Hybrid,65.11,First,2021.0,Expired,Dealer,107006.88,Tier 1
West Bengal,73.62,Hero,Passion Pro,69351.0,2019,687.0,Hybrid,81.99,Second,2022.0,Active,Individual,52788.11,Tier 3
Tamil Nadu,58.44,Bajaj,Avenger 220,70357.0,2023,886.0,Hybrid,64.25,Third,2023.0,Expired,Individual,30716.93,Tier 1
Tamil Nadu,32.8,Hero,Hf Deluxe,120218.0,2023,100.0,Hybrid,64.98,Second,2024.0,Not Available,Individual,59869.9,Metro
Rajasthan,71.18,Hero,Splendor Plus,117069.0,2015,664.0,Electric,63.8,Second,2022.0,Active,Individual,88229.98193284536,Tier 1
Punjab,44.86,Royal Enfield,Classic 350,372609.0,2022,703.0,Petrol,46.86,First,2022.0,Active,Dealer,261973.89,Metro
Karnataka,57.85,Hero,Splendor Plus,319127.0,2020,814.0,Electric,89.58,Third,2021.0,Not Available,Dealer,250361.87,Tier 2
Punjab,65.89,Ktm,Duke 200,111138.0,2023,163.0,Petrol,56.12,Third,2024.0,Active,Dealer,81721.97,Tier 3
Karnataka,16.66,Kawasaki,Ninja 400,247471.0,2018,196.0,Electric,83.39,Second,2024.0,Not Available,Dealer,133472.89,Tier 2
Gujarat,69.71,Honda,Shine,170725.0,2022,674.0,Petrol,25.24,Second,2024.0,Expired,Dealer,78975.61,Tier 2
Uttar Pradesh,43.38,Honda,Unicorn,279578.0,2019,569.0,Electric,77.91,Second,2024.0,Active,Individual,128730.91,Tier 2
Maharashtra,39.25,Hero,Glamour,224434.0,2022,154.0,Petrol,25.49,First,2022.0,Active,Individual,142699.25,Tier 2
Maharashtra,10.21,Kawasaki,Vulcan S,67957.0,2022,598.0,Electric,88.87,Second,2022.0,Expired,Individual,39119.53,Tier 1
Delhi,7.9,Hero,Xtreme 160R,118098.0,2022,440.0,Petrol,33.47,Second,2023.0,Expired,Dealer,55226.71,Tier 2
Delhi,46.56,Bajaj,Dominar 400,251927.0,2023,430.0,Hybrid,60.03,Second,2024.0,Not Available,Dealer,134118.79,Tier 3
Maharashtra,56.94,Royal Enfield,Meteor 350,310964.0,2017,435.0,Electric,95.61,Second,2024.0,Expired,Individual,133472.89,Tier 1
Madhya Pradesh,57.5,Yamaha,Ray Zr,59308.0,2023,620.0,Electric,97.66,Second,2023.0,Expired,Dealer,37421.84,Tier 3
Punjab,78.63,Ktm,390 Adventure,145538.0,2022,330.0,Electric,89.76,Second,2023.0,Expired,Dealer,103908.96,Tier 2
Maharashtra,67.92,Honda,Cbr 650R,215879.0,2024,426.0,Petrol,42.26,Third,2024.0,Expired,Individual,131059.16,Metro
Punjab,25.58,Royal Enfield,Classic 350,310047.0,2021,348.0,Petrol,57.44,Third,2021.0,Not Available,Individual,158431.59,Tier 3
Madhya Pradesh,58.13,Royal Enfield,Interceptor 650,318464.0,2021,457.0,Electric,75.89,Second,2021.0,Not Available,Individual,238971.12,Tier 3
Tamil Nadu,6.57,Tvs,Apache Rtr 160,248772.0,2021,239.0,Electric,62.73,Second,2024.0,Active,Individual,189239.79,Tier 1
Karnataka,64.35,Yamaha,R15 V4,142375.0,2022,789.0,Hybrid,70.07,Second,2022.0,Active,Dealer,77767.88,Tier 1
Maharashtra,77.3,Royal Enfield,Classic 350,92777.0,2018,266.0,Hybrid,61.25,Second,2021.0,Not Available,Dealer,39075.6,Tier 2
Punjab,69.9,Yamaha,Fascino 125,382749.0,2018,923.0,Hybrid,70.1,Second,2021.0,Expired,Individual,299476.39,Tier 3
Rajasthan,68.98,Honda,Dio,301614.0,2019,879.0,Petrol,48.61,Second,2022.0,Not Available,Individual,157434.96,Tier 1
Delhi,60.76,Kawasaki,Versys 650,234759.0,2021,927.0,Hybrid,95.47,Second,2023.0,Expired,Individual,136345.18,Tier 1
Maharashtra,72.63,Ktm,125 Duke,117789.0,2023,419.0,Petrol,56.34,Second,2024.0,Active,Dealer,64092.5,Metro
Tamil Nadu,71.26,Kawasaki,Versys 650,320758.0,2022,776.0,Electric,74.44,First,2022.0,Active,Individual,203505.2,Tier 3
Delhi,48.25,Kawasaki,Z650,272158.0,2016,767.0,Hybrid,92.49,Second,2022.0,Expired,Individual,207782.81,Metro
Punjab,34.0,Hero,Xtreme 160R,175304.0,2019,662.0,Hybrid,68.86,Second,2021.0,Active,Dealer,131386.16,Metro
Gujarat,21.07,Yamaha,Ray Zr,148270.0,2019,281.0,Electric,78.02,Second,2023.0,Not Available,Individual,81821.32,Tier 2
Tamil Nadu,63.46,Hero,Passion Pro,254700.0,2023,657.0,Hybrid,72.03,Third,2024.0,Expired,Dealer,202347.68,Tier 1
Rajasthan,53.64,Hero,Xtreme 160R,376221.0,2022,535.0,Hybrid,74.36,First,2022.0,Active,Individual,209920.1,Tier 1
Karnataka,74.99,Royal Enfield,Meteor 350,93059.0,2023,455.0,Electric,77.79,Second,2023.0,Not Available,Individual,47094.56,Tier 2
West Bengal,62.32,Yamaha,Fz V3,167120.0,2020,396.0,Petrol,25.96,Second,2024.0,Expired,Individual,112931.3,Tier 1
Rajasthan,59.11,Yamaha,R15 V4,150570.0,2018,658.0,Hybrid,86.99,Third,2023.0,Not Available,Individual,61241.8,Metro
Maharashtra,60.6,Kawasaki,Ninja 400,343338.0,2015,212.0,Petrol,52.03,Second,2022.0,Active,Dealer,204239.69,Metro
Maharashtra,33.73,Royal Enfield,Classic 350,110118.0,2023,659.0,Hybrid,62.35,Second,2023.0,Not Available,Individual,64995.49,Tier 2
Madhya Pradesh,12.93,Yamaha,Ray Zr,139497.0,2022,116.0,Petrol,50.23,Second,2024.0,Not Available,Dealer,91520.83,Metro
Rajasthan,65.59,Hero,Glamour,242153.0,2018,119.0,Electric,75.29,Second,2022.0,Active,Dealer,168665.55,Tier 3
Gujarat,70.73,Kawasaki,Z650,170476.0,2024,499.0,Electric,73.85,First,2024.0,Active,Dealer,69028.2,Tier 3
Punjab,59.31,Bajaj,Avenger 220,76790.0,2023,509.0,Petrol,29.3,Second,2023.0,Expired,Individual,133472.89,Metro
Maharashtra,60.1,Royal Enfield,Meteor 350,89096.0,2022,470.0,Electric,90.99,Second,2024.0,Not Available,Dealer,39929.3,Tier 2
Madhya Pradesh,6.2,Kawasaki,Ninja 400,68911.0,2020,305.0,Petrol,70.2,Second,2024.0,Expired,Dealer,51703.32,Tier 2
